t,crps_uniform,crps_uniform_cum,crps_deposit,crps_deposit_cum,crps_skill,crps_skill_cum,crps_mechanism,crps_mechanism_cum,crps_best_single,crps_best_single_cum
378,0.041603483234994486,0.050266550661046634,0.03285140784949122,0.04098325023551644,0.041201386649084605,0.04917385657048209,0.03434140476943261,0.040039239344932545,0.0175295316812137,0.023057190113534506
379,0.05330937704834675,0.05027455809890795,0.0352489252090643,0.040968159906499456,0.05232617514889927,0.04918215214568845,0.03805430848747599,0.04003401584267609,0.01706271085262622,0.023037727518531555
380,0.05923896002970276,0.05029808671289954,0.040713732270476824,0.04096749211742853,0.0582643809033877,0.04920599001644356,0.04608297949875947,0.04004989238770518,0.01592933645195172,0.023014723016697963
381,0.03352834089826881,0.05025418685474605,0.023157663377040772,0.04092086952910291,0.0329359473452767,0.049163398281702284,0.02229244375858448,0.040003406920089676,0.04903304111886072,0.023098653075092037
382,0.04420921924774313,0.05023840364950584,0.029797133112378527,0.04089182583088692,0.043347888326267146,0.04914821418260193,0.03305625846563161,0.03998526815127908,0.031151314822520464,0.023124545878138433
383,0.04170031262727396,0.050216169037468776,0.025704200760239094,0.04085227472393211,0.04100350429933806,0.04912700400061426,0.02951358629428775,0.039957998146443165,0.007701800469513019,0.023075114001828736
384,0.04003455435858694,0.050189723285056095,0.016154580365882763,0.04078812486845666,0.039133076658057715,0.04910104574777645,0.019024500372643083,0.03990362542495277,0.009024666765864027,0.0230302243940461
385,0.03553255211818139,0.05015175133902792,0.026923727598016922,0.040752206740813035,0.03550069154241528,0.04906581166952422,0.03689754800248669,0.0398958376596096,0.010988457402584032,0.02299187481764017
386,0.051995232321710314,0.050156514855779044,0.027006000717055896,0.04071668682860695,0.051138066710871156,0.049071166333713744,0.027841442219389556,0.03986468935097853,0.012636238305501164,0.022958999781093697
387,0.044329199687016076,0.050141496002251304,0.031649997502442295,0.04069331907261168,0.04385489749322765,0.04905772234185682,0.034007930485424456,0.03984959461163432,0.01684384065149502,0.022939648011696234
388,0.059165186450532856,0.05016469314993326,0.03685562216889706,0.04068345352787205,0.05813185374363313,0.049081049157799685,0.040888645453156444,0.03985226569348914,0.01627926105044694,0.02291863732727589
389,0.03988057214109376,0.050138323608884955,0.02797418636168116,0.04065086566334336,0.03911852592713887,0.04905550422643902,0.029794813461755727,0.03982647735443341,0.015544507664735512,0.02289544824028677
390,0.05229384067084952,0.050143836440245476,0.02852039068637352,0.04061984143066569,0.051444227957385666,0.0490616134942931,0.03550954102058017,0.03981543659654632,0.013732475313174342,0.02286672418722372
391,0.042967845772995436,0.05012553034160453,0.0311909885122001,0.04059578823444512,0.04151284527346513,0.049042356432505284,0.032228183125383315,0.03979608135809948,0.032990717318894386,0.022898361665760193
392,0.07140393897501093,0.05017967387502287,0.05661783537852869,0.04063655680224176,0.0695226050416456,0.049094469024386043,0.054878307574200515,0.039834458524043756,nan,nan
393,0.0609441214435365,0.050206994807937874,0.039016250648529885,0.04063244435007499,0.059890578587211495,0.049121870317692704,0.04610208672375602,0.039850366209829825,0.01478598299455284,0.022873089458061727
394,0.05728343952904582,0.05022490985786473,0.03723427754646226,0.040623841396141794,0.056412351475878586,0.04914032723201722,0.038309117319409905,0.03984646431390471,nan,nan
395,0.046171215890915586,0.05021467325693808,0.028279401687485838,0.040592668568594684,0.04562105839076084,0.0491314401894888,0.03368605254984208,0.03983090771854091,0.016094710185353668,0.022852038590755182
396,0.03297006422254926,0.05017123595458446,0.027733505074373842,0.04056027772855886,0.03245269348469369,0.049089428233053546,0.028348946695052744,0.039801985902360844,0.02049945260917025,0.02284475504282458
397,0.08570528751508218,0.05026051749116863,0.04446600008111853,0.04057009110130398,0.08325740201775295,0.049175277413417116,0.04343708899274753,0.03981111932721106,0.02735162001045737,0.022858665119885175
398,0.019546570787027925,0.05018354018113319,0.009970459628747144,0.04049340029560835,0.018718308726591987,0.04909894415856291,0.011292278254940355,0.03973964353504998,0.0047369079694892955,0.022802905867114726
399,0.053505086640749065,0.050191844047282226,0.0281205424443992,0.04046246815098033,0.05189099917553854,0.04910592429610535,0.03365954781470731,0.039724443295749125,0.021257511320682505,0.022798165393045914
400,0.05938441878035018,0.05021476817379861,0.04929645533248741,0.040484498044201046,0.059013302282443746,0.04913063097437552,0.048469906951227486,0.039746252432047074,nan,nan
401,0.05509668048493559,0.05022691223427407,0.03472034617792248,0.04047015935796652,0.05360747451317214,0.04914176740108894,0.03720073325681482,0.039739920294795256,nan,nan
402,0.040751287920209836,0.05020339951885456,0.02811199385770226,0.040439493934888944,0.03989728868955785,0.0491188282479586,0.025909073403275022,0.039705600575461464,0.08644830240439919,0.02299281413008369
403,0.05141501757712415,0.050206398573454235,0.027277420127200046,0.04040691454427585,0.04994131288137427,0.0491208641010116,0.03275913210036366,0.039688406346562705,0.011386000247945154,0.022957427502394247
404,0.05088404005448767,0.05020807176229629,0.027284007749153176,0.04037451230527555,0.049925228260340807,0.04912285018535563,0.03136694734730928,0.03966785953421887,0.021950003215036394,0.02295436542249346
405,0.04280843390627699,0.05018984605329132,0.019076780463726416,0.04032205483768553,0.04112112093716369,0.04910314149262609,0.019195428318415014,0.03961743482679078,0.008849312422441125,0.02291162283764482
406,0.04484640957094577,0.05017671721672536,0.021966120715285274,0.04027695426244621,0.042980260231048895,0.049088097558322455,0.022379036534328503,0.039575080039831415,0.011269149189609664,0.022876449201245923
407,0.034445216019712906,0.05013815961575229,0.02436273284080008,0.040237948817785314,0.03384617275102642,0.04905073989948105,0.024456910025513402,0.03953802570156103,0.033676889136722316,0.022908980646834706
408,0.06460080384891616,0.05017352060409743,0.06487027699903142,0.04029817455905975,0.06482691157606232,0.04908931244636756,0.06787175230724016,0.03960730131673384,nan,nan
409,0.046601596427344266,0.05016480859391023,0.024181029193399334,0.0402588644484118,0.0451468564673388,0.049079696700077245,0.025154417396498402,0.039572050380343025,0.009385232734648408,0.022868368791242554
410,0.047536607092053096,0.05015841394305413,0.024121198866692124,0.04021960005526893,0.04623396083360831,0.04907277276852866,0.026367272882320332,0.03953992196793908,0.0071805011136905445,0.02282139912753731
411,0.03815191880251055,0.05012927196455766,0.0255123405700212,0.040183902823508616,0.03673602127943206,0.04904282919695318,0.026125326016649002,0.039507362269028186,0.03493128625087756,0.0228575480443234
412,0.05708682204910006,0.0501461183328011,0.020696321347705028,0.04013671739620643,0.054378976873829,0.0490557496513766,0.02181602323011219,0.03946452609702113,0.00579940208653046,0.022806779752782353
413,0.044843489766127356,0.05013331005123909,0.036645714797995735,0.040128285022780805,0.044345704266097616,0.04904437273015612,0.03888604387352833,0.03946312879696438,nan,nan
414,0.04218223105472824,0.05011415082474147,0.03806230533013795,0.04012330675846118,0.041731762853140134,0.04902675198346451,0.03785636987708903,0.03945925708872372,nan,nan
415,0.08970122713911206,0.050209312065881785,0.05469813810697738,0.04015834241074127,0.08709065805907996,0.049118251757684736,0.05786714340722643,0.03950350681545089,nan,nan
416,0.020030466125305423,0.050136940732690954,0.006775364236364935,0.04007828730720559,0.018996979877381144,0.049046018491784735,0.007201007423336976,0.039426042788131666,0.0008227735382020619,0.022741545312976473
417,0.03971590411817743,0.05011201002308686,0.02871220634711048,0.04005109572596134,0.03873622994140695,0.049021353925874735,0.03195749741204808,0.03940817545469606,0.01989376026408176,0.02273311991342353
418,0.030049236267929706,0.050064127508158085,0.015601124674013206,0.03999274257309273,0.029078064257021675,0.04897375657582974,0.01633168121286414,0.03935310028944109,0.008020863551170015,0.0226897209271042
419,0.05147315123439052,0.05006748232655388,0.026420406463146612,0.039960427487116666,0.05022071378537661,0.048976725521566754,0.03196467921547091,0.039335508810693545,0.0638498409757182,0.02281078010371777
420,0.04785585665930306,0.0500622290589357,0.0272219818128575,0.039930169896441464,0.04650155805815546,0.04897084626393395,0.030355778058545824,0.03931417928396635,0.027853375905870337,0.022825567774691823
421,0.03711474605147801,0.050031547819581544,0.021663502870899784,0.03988688395562265,0.03548800610634466,0.04893889640574061,0.020590409682324968,0.039269810161687575,nan,nan
422,0.05535218794160178,0.05004412616502367,0.03710561921136403,0.03988030886166459,0.0549195723542958,0.04895303511956699,0.03880615441986298,0.03926871404882274,0.015411443543062193,0.022803889048868344
423,0.04140260887582957,0.050023745228020854,0.029148197128043906,0.039854997277387186,0.04103014187149925,0.04893434905058569,0.03249431641815457,0.03925273669592023,0.009331909936664357,0.02276461214183568
424,0.08110052384067874,0.05009686706005064,0.04559279587833818,0.03986849797997766,0.07958375465588348,0.04900646529906874,0.0459743916601476,0.03926855235465959,0.02129822605284422,0.022760349391576982
425,0.09127256542210657,0.05019352362897565,0.03913844359767276,0.03986678423729619,0.08837255238678156,0.049098873954204224,0.050735408474980793,0.039295469857289454,nan,nan
426,0.04330765156984453,0.05017739746490274,0.02391335115072151,0.03982942256730421,0.042275093457590555,0.049082893203626674,0.027201141759917273,0.03926714590389982,0.023826577549747475,0.022763439907977478
427,0.054117651902564,0.0501866036668599,0.026575267062666934,0.039798454914255994,0.05188198062502221,0.049089433127508436,0.027524511355500058,0.039239709841870855,0.008327006694513205,0.02272171611256284
428,0.05631865527832809,0.05020089749346006,0.03292843599032974,0.03978244088413029,0.05524527067196265,0.04910378239917384,0.032968732008603265,0.03922509217792384,0.03918555690659294,0.022769162339634972
429,0.044296007293030806,0.05018716519066836,0.02676379531545805,0.03975216496420314,0.043434322057172695,0.049090597607680815,0.031249319874483615,0.03920654387024142,0.03811449468756345,0.02281325812224396
430,0.049585299020530674,0.05018576874943835,0.04115224511089948,0.03975541341001915,0.04949434650321711,0.049091534380060246,0.04594032695533564,0.03922216749688897,0.04000333946645247,0.02286251336964857
431,0.04339031494042772,0.05017003853228786,0.025423346269230852,0.039722237328674734,0.04212637498943474,0.04907541132591528,0.026944832424278715,0.03919374773977644,0.01711824827519773,0.022846101183664425
432,0.042157823902673475,0.050151534572404226,0.022584608256210663,0.03968265850864595,0.04126669978572155,0.04905737735007188,0.02442332663887913,0.039159635912753586,0.021211863810793395,0.022841445236733166
433,0.04292080157948659,0.05013487389730534,0.030528303836674736,0.0396615655255308,0.041887125776132524,0.04904085603308124,0.030041500911140162,0.03913862638510009,0.043180404113941646,0.022899226369907055
434,0.042188122367755196,0.05011660550298453,0.03945439726778669,0.039661089276662426,0.0419928941406999,0.04902465382183439,0.042455483074053224,0.039146251343005735,nan,nan
435,0.0366203105674948,0.050085650698086626,0.016706628041427647,0.03960844142979262,0.035917010911138365,0.048994590420663064,0.018498590710750336,0.03909889432320698,0.014142414158590055,0.02287441953644723
436,0.049168800445043535,0.050083552642587674,0.02932046421083052,0.03958489914782703,0.048619587075155395,0.048993732289437646,0.037656036069728296,0.03909559258807316,0.018034500457715298,0.0228607474486542
437,0.058135855983024044,0.05010193689678959,0.03261664970564671,0.03956898990252525,0.056550147916427575,0.04901098437991023,0.03818764899848152,0.03909351965750331,0.016356953639478578,0.022842426902712862
438,0.0658757508214002,0.05013786813579781,0.0329071475336614,0.03955381486296063,0.06351251116849052,0.04904401747054481,0.03218735593256883,0.03907778807726428,0.01868729224648654,0.02283075517615043
439,0.0460485753201308,0.050128574288489484,0.04193284327606413,0.039559221745717695,0.045985598309837526,0.04903706651790684,0.041147324080674876,0.039082491568181124,nan,nan
440,0.07168857920939112,0.05017746318853687,0.03765293009317796,0.03955489908890921,0.07117515300194908,0.049087266260501035,0.04023503670213782,0.039085105049210506,0.01676053808028883,0.022813751766918324
441,0.044737526036426625,0.05016515563841898,0.02718422352997531,0.03952691113515597,0.043725010525779914,0.049075134460196235,0.028683549136707075,0.03906157211728177,0.019034219243401977,0.02280319441350068
442,0.07272730420315744,0.05021608599635293,0.039761664360891735,0.039527441052144084,0.07090838802233176,0.049124419456950494,0.04256565909390732,0.03906948202016354,0.01873206682504393,0.022791854225231997
443,0.060484735616467736,0.050239213585587424,0.05227072228247411,0.03955614213599618,0.06022795273653203,0.04914942741478739,0.05309101110602874,0.0391010620406272,nan,nan
444,0.03363937946685689,0.050201910587567795,0.01667975654245119,0.0395047345279208,0.03288722772395443,0.04911288314581923,0.01998235565273662,0.03905809865548587,0.005859924023322909,0.022744821085782248
445,0.05922472547654001,0.05022214111422468,0.025791979907559937,0.03947398844132806,0.05623371365120485,0.049128849133499464,0.027210313595269514,0.03903153411499211,0.01338365981498403,0.022718889891126297
446,0.12245087854323249,0.05038372665657146,0.08572221612198704,0.03957745203792909,0.12007695133013437,0.04928756972006912,0.08746505392639577,0.03913988650830622,nan,nan
447,0.03793667834281194,0.0503559430665854,0.024690394496796463,0.039544221998774776,0.03729266854510311,0.04926079538708928,0.026044786165337043,0.03911065637361209,0.014845986348357923,0.02269714153879821
448,0.06559563913642026,0.05038988448322199,0.036232738794057216,0.039536846757784315,0.06264682071200497,0.04929060836108686,0.03922568555287946,0.03911091256332092,0.011991533267298536,0.022667649504992428
449,0.05128158421053125,0.05039186603817157,0.0307768614673982,0.03951738012380568,0.04996522168326122,0.04929210750180281,0.031314732112015554,0.03909358771787358,0.019028700308726824,0.022657652391815875
450,0.05017621619209842,0.05039138787886764,0.03176979473996168,0.03950020144224505,0.048855150741737,0.0492911386398071,0.03253807340870871,0.03907905220942754,0.01831924018939815,0.022645766330987336
451,0.043826464957075914,0.05037686371311146,0.024226890111675416,0.03946641093045175,0.04261010191427035,0.04927635758510458,0.02481204502768574,0.039047488034246694,0.026620646934005752,0.02265662666050378
452,0.04883580616269573,0.05037346182006419,0.04451714058720455,0.03947756044404281,0.048357640728205795,0.049274329512572795,0.04343224389682179,0.03905716740701176,nan,nan
453,0.054967853885739756,0.050383581626376246,0.033271661328102484,0.03946389106273017,0.05449128016109846,0.04928582059329642,0.03643233281733166,0.03905138583302568,0.02135888927279079,0.022653090591327453
454,0.0478016690167966,0.050377907093168375,0.02650015619752069,0.039435399337751684,0.04681494046160804,0.04928039008751249,0.02989358911718104,0.039031258807276564,0.04068521392907855,0.022702090926484387
455,0.06058168656735793,0.0504002838025416,0.0400234277106059,0.03943668887365706,0.06008343639670612,0.04930408097854143,0.05735117089095961,0.03907143405307412,0.020639340453401774,0.022696500816801232
456,0.10708942797155178,0.050524330069869845,0.03429840257145107,0.03942544535877259,0.10518456276769321,0.04942635774394438,0.06293007363977667,0.03912364114188528,nan,nan
457,0.056823935701264414,0.0505380846673183,0.028432148542790414,0.039401442527296646,0.0539871430712592,0.049436315790510575,0.03172101669702274,0.039107478206416156,0.013678068472543154,0.022672126675330268
458,0.05470366919182028,0.05054716001486624,0.023799694863784592,0.03936745179164629,0.052555968686898456,0.049443112419914476,0.02719519158750089,0.0390815255122573,0.0265751210702622,0.02268264687585569
459,0.03680645836443838,0.05051728892432183,0.020181237182531432,0.039325742629452556,0.03631229578282856,0.049414567166355595,0.022971970400878332,0.03904650474027604,0.003322709051808782,0.022630604032242662
460,0.07598742498703262,0.05057253867716936,0.029071796981721354,0.0393034997972449,0.0728181681621862,0.04946533419671531,0.032983451512659676,0.039033352780997045,0.052280980301028936,0.022710095657628146
461,0.08269955312862451,0.05064207766948853,0.04320431739837095,0.03931194312538586,0.08094199150385543,0.04953346548958791,0.04197520293403478,0.03903972042202094,0.04864604728790344,0.02277944312188022
462,0.05273277325663045,0.05064659321071345,0.0344918593646428,0.0393015325773065,0.051625566478907384,0.04953798406623871,0.038156529238401696,0.039037812881667557,nan,nan
463,0.05185267617270713,0.050649192527441884,0.049349309059229116,0.0393231872680003,0.05143808359379235,0.04954207910832395,0.04823665104997861,0.03905763796392685,nan,nan
464,0.043955032818332504,0.050634796485056706,0.022306021650980966,0.039286591212909935,0.04261569143631951,0.049527183650964805,0.02406982895937251,0.039025406116605224,0.01006209578096912,0.022745530195637787
465,0.05913878991111539,0.050653045397988164,0.01982354578927228,0.039244825021013716,0.05606523929188266,0.04954121381328437,0.019425580978173658,0.03898334640600773,0.012207509653205889,0.022717503545258977
466,0.06533188886474622,0.050684477610979085,0.03477582886571175,0.03923525543609872,0.06311542931293254,0.04957028065589604,0.03588427600722657,0.03897671028095681,0.018010052837589406,0.022705016938607332
467,0.04133228478596605,0.05066449429297692,0.025771906611689106,0.03920648759673032,0.04055672372132861,0.04955102091885636,0.027161299530743387,0.038951463676789685,0.011050579339382801,0.022674185093106737
468,0.06519651749810969,0.050695479417081676,0.03597761620661807,0.03919960300954458,0.06293522884250788,0.04957955867562321,0.03986469083056897,0.03895341085622205,0.012265483864532484,0.022646721501474613
469,0.04004943701724439,0.05067282826303947,0.024843607071874114,0.03916905833733677,0.039162013134022504,0.04955739368510916,0.028789681350085063,0.03893178589982601,0.01894297382925209,0.022636974797074032
470,0.06969716323953863,0.05071321963241633,0.029886296838689173,0.039149349714197396,0.06600907126202905,0.04959232293686484,0.030898062204653437,0.0389147291616197,0.01054760769480249,0.022605244174758357
471,0.04104674270978502,0.0506927398084277,0.01994428500685299,0.03910866101778353,0.03953570292103457,0.04957101653852621,0.01953408488083333,0.038873668474584136,0.031227168990032132,0.022627814658567974
472,0.046196490885192155,0.05068323399675067,0.04279739575001793,0.03911645961129777,0.044923568965715074,0.049561191067970585,0.036084619169709134,0.03886777196442584,0.09535784104539767,0.02281771028882079
473,0.03498711185053036,0.05065011981500758,0.02718962975240715,0.03909129752298787,0.034660073945522826,0.04952975411201606,0.028798151363944695,0.03884652803910837,0.019370504581733596,0.02280873319062525
474,0.06594294827341078,0.05068231524334106,0.04718875794055171,0.03910834480807748,0.06490078726988054,0.04956211418182209,0.04868014046497839,0.03886723038105757,0.034576729388417514,0.02283929941451562
475,0.048989381273289626,0.05067875865937037,0.034247078072933104,0.039098132062835585,0.04786167947663404,0.049558541840004466,0.037502464358765426,0.03886436322554855,0.025161767283817516,0.022845316170653707
476,0.042285981535436,0.05066116373877512,0.021573497710014437,0.0390613927874628,0.04146890813749577,0.04954158244020885,0.027826516239584043,0.03884122308511676,0.006957038879775182,0.02280426119057392
477,0.04872424840292893,0.05065711161464155,0.01344415572786048,0.039007800241313,0.046968646572404765,0.049536199729188345,0.019643963599947155,0.03880106145439465,0.00344879372026557,0.02275437596513498
478,0.020674847364473205,0.05059451816109214,0.008487157450619117,0.03894408282421343,0.019989784005423384,0.049474516189055226,0.010193206913447413,0.038741337332179736,0.0026373494487692195,0.022702661244013215
479,0.0521441670146231,0.05059774659620366,0.03305291172964247,0.03893180955109974,0.05102595936999427,0.04947774836234885,0.03373540436936071,0.03873090830517386,nan,nan
480,0.05478225827087926,0.05060644620467492,0.03351243879895241,0.03892054266803914,0.05385229504159296,0.04948684305398969,0.03381068092326034,0.0387206791422177,0.03096304474410359,0.022723841714526266
481,0.04379786409051318,0.050592320515641394,0.02645089149678765,0.038894672022455626,0.0429576501883001,0.04947329701069987,0.025803133547676792,0.03869387925509209,0.058339158231552626,0.022814929480554465
482,0.03863408513425418,0.050567562264334176,0.02630974268541163,0.03886861626813463,0.03807503597166126,0.04944969812656108,0.027757631040220825,0.03867123691924349,0.014426306520545426,0.022793529932187098
483,0.046001248941004894,0.0505581277326744,0.03878873192415151,0.038868451217837136,0.04572555410836956,0.049442003614126796,0.039191933933640295,0.038672312739521174,nan,nan
484,0.014144771790337185,0.050483048648257214,0.006432203801347965,0.03880157235718459,0.013610365985997974,0.04936812394891416,0.007531124995704919,0.03860810410499784,0.003325724362767537,0.0227439935312471
485,0.03652857084543842,0.05045433573096746,0.031001398741152753,0.038785522617233906,0.036506392521016666,0.04934165948095552,0.03359929837181727,0.03859779792036167,nan,nan
486,0.07053281998033137,0.050495564651397366,0.03331103219587835,0.03877428136380197,0.06900026665903311,0.049382026230807834,0.03569866675788707,0.03859184487896029,0.015133033091383108,0.022724676372770286
487,0.06262023770791039,0.05052041029290662,0.03550195112961349,0.03876757576905978,0.06102105365173314,0.04940587669683432,0.040420097331548124,0.038595591297920506,0.009837212070345953,0.022692049880865414
488,0.0398231402328497,0.05049853448501285,0.0290169939924274,0.03874763592902577,0.0393583110119395,0.04938532952774455,0.035213957048869274,0.03858867589045824,0.006421244201261947,0.022650961987735103
489,0.0813639681077478,0.05056152516587557,0.04097129659801398,0.0387521740120237,0.07991859997670259,0.04944764232457916,0.046764383107079706,0.03860536100722685,nan,nan
490,0.09104204405363966,0.05064397021452682,0.026097141240416,0.038726400014525514,0.08605951294936852,0.04952220825253189,0.02983860164289432,0.038587506100171184,0.020424195532038274,0.022645353004219493
491,0.05133975174184988,0.05064538440462301,0.020194036796031673,0.03868873260960988,0.049873103832796556,0.049522921454930806,0.02316233457416448,0.03855615412552482,0.01003861169159572,0.02261367777479079
492,0.08286870919402213,0.05071074611819177,0.0155323274485548,0.03864176221374567,0.07496649424310234,0.04957453113604272,0.01691946961277563,0.038512266327324525,0.005479679291016492,0.022570735422701126
493,0.05873200008097168,0.05072698347439173,0.038854165916348646,0.038642192180754986,0.05865235628972232,0.04959290730032142,0.057156715701064044,0.03855000812767623,0.01425743983325658,0.022549952183727514
494,0.05955250416903002,0.050744812809128376,0.020050815528190474,0.038604633844083136,0.056829424750216594,0.04960752652749292,0.03180883229090331,0.03853638959063224,0.006061286834720671,0.022508833317520516
495,0.023691749730963073,0.050690270343244984,0.00850286477290112,0.03854394479353639,0.022315405003308995,0.0495525020889361,0.008336378168319263,0.03847550247082919,nan,nan
496,0.09020037878498542,0.050769767543328966,0.07173276928409747,0.038610723112430884,0.09072754256230506,0.049635349252866424,0.07770901501383735,0.03855444313992981,nan,nan
497,0.11480340362545256,0.05089834914188744,0.04282903933622076,0.03861919362693649,0.11062557751981576,0.049757819590751866,0.05383816035990774,0.03858513333515065,0.009126760341906636,0.02247554457877521
498,0.06624273131181917,0.05092909940675705,0.028438239013816608,0.03859879091228094,0.062346873023236306,0.04978304815474482,0.03232157973082022,0.038572581123518725,0.009840208285855532,0.02244419138698136
499,0.03129961001328078,0.0508898404279701,0.015573270559513857,0.038552739871575405,0.029139305936644905,0.049741760670308624,0.016227398152793747,0.038527890757577274,0.011171417954572733,0.022416288482445697
