t,method,crps
539,vitali_ogd_per_quantile,0.013767
539,mechanism,0.01485
540,uniform,0.015065
540,raja_history_free,0.015044
540,vitali_ogd_per_quantile,0.013708
540,mechanism,0.01486
541,uniform,0.015073
541,raja_history_free,0.015046
541,vitali_ogd_per_quantile,0.013626
541,mechanism,0.014858
542,uniform,0.015042
542,raja_history_free,0.015012
542,vitali_ogd_per_quantile,0.013634
542,mechanism,0.014822
543,uniform,0.015047
543,raja_history_free,0.015017
543,vitali_ogd_per_quantile,0.013669
543,mechanism,0.014828
544,uniform,0.014632
544,raja_history_free,0.014601
544,vitali_ogd_per_quantile,0.0133
544,mechanism,0.014414
545,uniform,0.01445
545,raja_history_free,0.014418
545,vitali_ogd_per_quantile,0.013257
545,mechanism,0.014243
546,uniform,0.014403
546,raja_history_free,0.014368
546,vitali_ogd_per_quantile,0.01322
546,mechanism,0.014205
547,uniform,0.014417
547,raja_history_free,0.014383
547,vitali_ogd_per_quantile,0.013265
547,mechanism,0.014225
548,uniform,0.014453
548,raja_history_free,0.014421
548,vitali_ogd_per_quantile,0.013343
548,mechanism,0.014266
549,uniform,0.014534
549,raja_history_free,0.0145
549,vitali_ogd_per_quantile,0.013397
549,mechanism,0.014351
550,uniform,0.014579
550,raja_history_free,0.014544
550,vitali_ogd_per_quantile,0.013432
550,mechanism,0.014396
551,uniform,0.014605
551,raja_history_free,0.01457
551,vitali_ogd_per_quantile,0.013428
551,mechanism,0.014422
552,uniform,0.014598
552,raja_history_free,0.014563
552,vitali_ogd_per_quantile,0.013455
552,mechanism,0.014415
553,uniform,0.014595
553,raja_history_free,0.014559
553,vitali_ogd_per_quantile,0.013437
553,mechanism,0.014411
554,uniform,0.014907
554,raja_history_free,0.014873
554,vitali_ogd_per_quantile,0.013762
554,mechanism,0.014725
555,uniform,0.015164
555,raja_history_free,0.015126
555,vitali_ogd_per_quantile,0.013868
555,mechanism,0.014982
556,uniform,0.015134
556,raja_history_free,0.015095
556,vitali_ogd_per_quantile,0.01384
556,mechanism,0.014945
557,uniform,0.015119
557,raja_history_free,0.01508
557,vitali_ogd_per_quantile,0.013841
557,mechanism,0.014932
558,uniform,0.015345
558,raja_history_free,0.015305
558,vitali_ogd_per_quantile,0.014077
558,mechanism,0.015156
559,uniform,0.015408
559,raja_history_free,0.015364
559,vitali_ogd_per_quantile,0.014036
559,mechanism,0.015212
560,uniform,0.015295
560,raja_history_free,0.01525
560,vitali_ogd_per_quantile,0.013919
560,mechanism,0.015093
561,uniform,0.014928
561,raja_history_free,0.014883
561,vitali_ogd_per_quantile,0.013484
561,mechanism,0.014731
562,uniform,0.014769
562,raja_history_free,0.014721
562,vitali_ogd_per_quantile,0.013408
562,mechanism,0.01456
563,uniform,0.014786
563,raja_history_free,0.014737
563,vitali_ogd_per_quantile,0.013366
563,mechanism,0.014578
564,uniform,0.014787
564,raja_history_free,0.014739
564,vitali_ogd_per_quantile,0.013376
564,mechanism,0.014579
565,uniform,0.014756
565,raja_history_free,0.014707
565,vitali_ogd_per_quantile,0.013336
565,mechanism,0.014548
566,uniform,0.014996
566,raja_history_free,0.014948
566,vitali_ogd_per_quantile,0.013597
566,mechanism,0.014787
567,uniform,0.015045
567,raja_history_free,0.014994
567,vitali_ogd_per_quantile,0.013587
567,mechanism,0.014838
568,uniform,0.015394
568,raja_history_free,0.01535
568,vitali_ogd_per_quantile,0.01399
568,mechanism,0.015196
569,uniform,0.015374
569,raja_history_free,0.015328
569,vitali_ogd_per_quantile,0.013953
569,mechanism,0.015178
570,uniform,0.015481
570,raja_history_free,0.015437
570,vitali_ogd_per_quantile,0.014165
570,mechanism,0.015283
571,uniform,0.015481
571,raja_history_free,0.015438
571,vitali_ogd_per_quantile,0.014193
571,mechanism,0.015282
572,uniform,0.015434
572,raja_history_free,0.01539
572,vitali_ogd_per_quantile,0.014165
572,mechanism,0.015235
573,uniform,0.015513
573,raja_history_free,0.015471
573,vitali_ogd_per_quantile,0.014302
573,mechanism,0.015315
574,uniform,0.015515
574,raja_history_free,0.015472
574,vitali_ogd_per_quantile,0.014318
574,mechanism,0.01532
575,uniform,0.015528
575,raja_history_free,0.015484
575,vitali_ogd_per_quantile,0.01431
575,mechanism,0.015332
576,uniform,0.015471
576,raja_history_free,0.015425
576,vitali_ogd_per_quantile,0.014172
576,mechanism,0.015273
577,uniform,0.015408
577,raja_history_free,0.01536
577,vitali_ogd_per_quantile,0.014136
577,mechanism,0.015206
578,uniform,0.015022
578,raja_history_free,0.014974
578,vitali_ogd_per_quantile,0.013915
578,mechanism,0.014824
579,uniform,0.014916
579,raja_history_free,0.014865
579,vitali_ogd_per_quantile,0.013889
579,mechanism,0.014738
580,uniform,0.014799
580,raja_history_free,0.014746
580,vitali_ogd_per_quantile,0.013829
580,mechanism,0.014646
581,uniform,0.015339
581,raja_history_free,0.015288
581,vitali_ogd_per_quantile,0.014312
581,mechanism,0.015176
582,uniform,0.015338
582,raja_history_free,0.015284
582,vitali_ogd_per_quantile,0.014279
582,mechanism,0.015177
583,uniform,0.015298
583,raja_history_free,0.015244
583,vitali_ogd_per_quantile,0.014261
583,mechanism,0.01514
584,uniform,0.015266
584,raja_history_free,0.015211
584,vitali_ogd_per_quantile,0.014243
584,mechanism,0.015111
585,uniform,0.015312
585,raja_history_free,0.015259
585,vitali_ogd_per_quantile,0.014274
585,mechanism,0.015154
586,uniform,0.015295
586,raja_history_free,0.015242
586,vitali_ogd_per_quantile,0.014257
586,mechanism,0.015138
587,uniform,0.015357
587,raja_history_free,0.015304
587,vitali_ogd_per_quantile,0.014323
587,mechanism,0.0152
588,uniform,0.015345
588,raja_history_free,0.015293
588,vitali_ogd_per_quantile,0.014375
588,mechanism,0.015188
589,uniform,0.015347
589,raja_history_free,0.015296
589,vitali_ogd_per_quantile,0.014361
589,mechanism,0.01519
590,uniform,0.015361
590,raja_history_free,0.01531
590,vitali_ogd_per_quantile,0.014376
590,mechanism,0.015204
591,uniform,0.015363
591,raja_history_free,0.015311
591,vitali_ogd_per_quantile,0.014368
591,mechanism,0.015206
592,uniform,0.015482
592,raja_history_free,0.015432
592,vitali_ogd_per_quantile,0.014552
592,mechanism,0.015326
593,uniform,0.015346
593,raja_history_free,0.015294
593,vitali_ogd_per_quantile,0.014467
593,mechanism,0.015194
594,uniform,0.015373
594,raja_history_free,0.015321
594,vitali_ogd_per_quantile,0.014531
594,mechanism,0.015225
595,uniform,0.015174
595,raja_history_free,0.01512
595,vitali_ogd_per_quantile,0.014381
595,mechanism,0.015035
596,uniform,0.01533
596,raja_history_free,0.015276
596,vitali_ogd_per_quantile,0.014507
596,mechanism,0.015185
597,uniform,0.015309
597,raja_history_free,0.015256
597,vitali_ogd_per_quantile,0.014502
597,mechanism,0.015163
598,uniform,0.015395
598,raja_history_free,0.015341
598,vitali_ogd_per_quantile,0.014566
598,mechanism,0.015249
599,uniform,0.015345
599,raja_history_free,0.015289
599,vitali_ogd_per_quantile,0.014509
599,mechanism,0.015198
600,uniform,0.015436
600,raja_history_free,0.015381
600,vitali_ogd_per_quantile,0.01462
600,mechanism,0.015289
601,uniform,0.015422
601,raja_history_free,0.015368
601,vitali_ogd_per_quantile,0.014606
601,mechanism,0.015275
602,uniform,0.015381
602,raja_history_free,0.015326
602,vitali_ogd_per_quantile,0.014552
602,mechanism,0.015234
603,uniform,0.015134
603,raja_history_free,0.015079
603,vitali_ogd_per_quantile,0.014343
603,mechanism,0.014987
604,uniform,0.015156
604,raja_history_free,0.015099
604,vitali_ogd_per_quantile,0.014373
604,mechanism,0.01502
605,uniform,0.015148
605,raja_history_free,0.015092
605,vitali_ogd_per_quantile,0.014364
605,mechanism,0.015018
606,uniform,0.015129
606,raja_history_free,0.015073
606,vitali_ogd_per_quantile,0.014355
606,mechanism,0.015001
607,uniform,0.014907
607,raja_history_free,0.014848
607,vitali_ogd_per_quantile,0.014172
607,mechanism,0.014785
608,uniform,0.014926
608,raja_history_free,0.014866
608,vitali_ogd_per_quantile,0.014097
608,mechanism,0.014794
609,uniform,0.014936
609,raja_history_free,0.014876
609,vitali_ogd_per_quantile,0.014138
609,mechanism,0.014807
610,uniform,0.014955
610,raja_history_free,0.014895
610,vitali_ogd_per_quantile,0.014147
610,mechanism,0.014827
611,uniform,0.014996
611,raja_history_free,0.014934
611,vitali_ogd_per_quantile,0.014155
611,mechanism,0.014867
612,uniform,0.015094
612,raja_history_free,0.015029
612,vitali_ogd_per_quantile,0.014182
612,mechanism,0.014962
613,uniform,0.015057
613,raja_history_free,0.014993
613,vitali_ogd_per_quantile,0.014203
613,mechanism,0.01493
614,uniform,0.014892
614,raja_history_free,0.014827
614,vitali_ogd_per_quantile,0.014074
614,mechanism,0.014766
615,uniform,0.014961
615,raja_history_free,0.014893
615,vitali_ogd_per_quantile,0.014118
615,mechanism,0.01484
616,uniform,0.014962
616,raja_history_free,0.014893
616,vitali_ogd_per_quantile,0.014035
616,mechanism,0.014835
617,uniform,0.014952
617,raja_history_free,0.014881
617,vitali_ogd_per_quantile,0.013984
617,mechanism,0.014821
618,uniform,0.01502
618,raja_history_free,0.014946
618,vitali_ogd_per_quantile,0.014007
618,mechanism,0.014881
619,uniform,0.015332
619,raja_history_free,0.015251
619,vitali_ogd_per_quantile,0.014233
619,mechanism,0.015176
620,uniform,0.01533
620,raja_history_free,0.015257
620,vitali_ogd_per_quantile,0.014489
620,mechanism,0.01521
621,uniform,0.015384
621,raja_history_free,0.015313
621,vitali_ogd_per_quantile,0.014575
621,mechanism,0.015265
622,uniform,0.015373
622,raja_history_free,0.015302
622,vitali_ogd_per_quantile,0.014589
622,mechanism,0.015257
623,uniform,0.015365
623,raja_history_free,0.015294
623,vitali_ogd_per_quantile,0.014606
623,mechanism,0.01525
624,uniform,0.015634
624,raja_history_free,0.015566
624,vitali_ogd_per_quantile,0.014929
624,mechanism,0.01552
625,uniform,0.015733
625,raja_history_free,0.015662
625,vitali_ogd_per_quantile,0.014969
625,mechanism,0.01562
626,uniform,0.015994
626,raja_history_free,0.01592
626,vitali_ogd_per_quantile,0.015111
626,mechanism,0.015873
627,uniform,0.016032
627,raja_history_free,0.015957
627,vitali_ogd_per_quantile,0.015125
627,mechanism,0.015903
628,uniform,0.01616
628,raja_history_free,0.01608
628,vitali_ogd_per_quantile,0.015159
628,mechanism,0.016009
629,uniform,0.016156
629,raja_history_free,0.016075
629,vitali_ogd_per_quantile,0.015126
629,mechanism,0.015975
630,uniform,0.016502
630,raja_history_free,0.016419
630,vitali_ogd_per_quantile,0.015356
630,mechanism,0.016273
631,uniform,0.016368
631,raja_history_free,0.016289
631,vitali_ogd_per_quantile,0.015404
631,mechanism,0.016173
632,uniform,0.016369
632,raja_history_free,0.016298
632,vitali_ogd_per_quantile,0.01553
632,mechanism,0.0162
633,uniform,0.016318
633,raja_history_free,0.016254
633,vitali_ogd_per_quantile,0.015569
633,mechanism,0.016171
634,uniform,0.016399
634,raja_history_free,0.016337
634,vitali_ogd_per_quantile,0.015629
634,mechanism,0.01626
635,uniform,0.016667
635,raja_history_free,0.016607
635,vitali_ogd_per_quantile,0.015885
635,mechanism,0.016533
636,uniform,0.016698
636,raja_history_free,0.016637
636,vitali_ogd_per_quantile,0.015886
636,mechanism,0.016566
637,uniform,0.016809
637,raja_history_free,0.016744
637,vitali_ogd_per_quantile,0.015921
637,mechanism,0.016671
638,uniform,0.016811
638,raja_history_free,0.016745
638,vitali_ogd_per_quantile,0.01589
638,mechanism,0.016669
639,uniform,0.016816
639,raja_history_free,0.016748
639,vitali_ogd_per_quantile,0.015889
639,mechanism,0.016669
640,uniform,0.016812
640,raja_history_free,0.016745
640,vitali_ogd_per_quantile,0.01589
640,mechanism,0.016662
641,uniform,0.01665
641,raja_history_free,0.016589
641,vitali_ogd_per_quantile,0.015818
641,mechanism,0.016513
642,uniform,0.01666
642,raja_history_free,0.016602
642,vitali_ogd_per_quantile,0.015804
642,mechanism,0.016528
643,uniform,0.016687
643,raja_history_free,0.016628
643,vitali_ogd_per_quantile,0.015805
643,mechanism,0.016553
644,uniform,0.016764
644,raja_history_free,0.016706
644,vitali_ogd_per_quantile,0.015908
644,mechanism,0.016631
645,uniform,0.016796
645,raja_history_free,0.016737
645,vitali_ogd_per_quantile,0.015889
645,mechanism,0.016663
646,uniform,0.016911
646,raja_history_free,0.01685
646,vitali_ogd_per_quantile,0.01596
646,mechanism,0.016777
647,uniform,0.016863
647,raja_history_free,0.0168
647,vitali_ogd_per_quantile,0.015907
647,mechanism,0.016728
648,uniform,0.016872
648,raja_history_free,0.016805
648,vitali_ogd_per_quantile,0.015852
648,mechanism,0.016734
649,uniform,0.016781
649,raja_history_free,0.016715
649,vitali_ogd_per_quantile,0.015793
649,mechanism,0.016641
650,uniform,0.016736
650,raja_history_free,0.01667
650,vitali_ogd_per_quantile,0.01576
650,mechanism,0.016595
651,uniform,0.01673
651,raja_history_free,0.016664
651,vitali_ogd_per_quantile,0.015772
651,mechanism,0.016589
652,uniform,0.016749
652,raja_history_free,0.016683
652,vitali_ogd_per_quantile,0.015771
652,mechanism,0.016608
653,uniform,0.017105
653,raja_history_free,0.01704
653,vitali_ogd_per_quantile,0.016101
653,mechanism,0.016964
654,uniform,0.016788
654,raja_history_free,0.016722
654,vitali_ogd_per_quantile,0.015823
654,mechanism,0.016648
655,uniform,0.016528
655,raja_history_free,0.016465
655,vitali_ogd_per_quantile,0.015707
655,mechanism,0.016388
656,uniform,0.016722
656,raja_history_free,0.016662
656,vitali_ogd_per_quantile,0.015917
656,mechanism,0.016589
657,uniform,0.016747
657,raja_history_free,0.016687
657,vitali_ogd_per_quantile,0.015943
657,mechanism,0.016611
658,uniform,0.016337
658,raja_history_free,0.016278
658,vitali_ogd_per_quantile,0.015546
658,mechanism,0.016204
659,uniform,0.016268
659,raja_history_free,0.016213
659,vitali_ogd_per_quantile,0.015536
659,mechanism,0.016141
660,uniform,0.016289
660,raja_history_free,0.016236
660,vitali_ogd_per_quantile,0.015539
660,mechanism,0.016169
661,uniform,0.016375
661,raja_history_free,0.016322
661,vitali_ogd_per_quantile,0.015636
661,mechanism,0.016252
662,uniform,0.016429
662,raja_history_free,0.016377
662,vitali_ogd_per_quantile,0.015682
662,mechanism,0.016308
663,uniform,0.016521
663,raja_history_free,0.016469
663,vitali_ogd_per_quantile,0.015733
663,mechanism,0.016399
664,uniform,0.016488
664,raja_history_free,0.016436
664,vitali_ogd_per_quantile,0.015697
664,mechanism,0.016368
665,uniform,0.016524
665,raja_history_free,0.016472
665,vitali_ogd_per_quantile,0.015728
665,mechanism,0.016403
666,uniform,0.016503
666,raja_history_free,0.016448
666,vitali_ogd_per_quantile,0.015626
666,mechanism,0.016378
667,uniform,0.016462
667,raja_history_free,0.01641
667,vitali_ogd_per_quantile,0.015619
667,mechanism,0.016332
668,uniform,0.016015
668,raja_history_free,0.015958
668,vitali_ogd_per_quantile,0.015142
668,mechanism,0.015886
669,uniform,0.016015
669,raja_history_free,0.015961
669,vitali_ogd_per_quantile,0.01518
669,mechanism,0.015882
670,uniform,0.015938
670,raja_history_free,0.015882
670,vitali_ogd_per_quantile,0.015015
670,mechanism,0.015807
671,uniform,0.015962
671,raja_history_free,0.015904
671,vitali_ogd_per_quantile,0.014998
671,mechanism,0.015831
672,uniform,0.015964
672,raja_history_free,0.015905
672,vitali_ogd_per_quantile,0.01498
672,mechanism,0.015832
673,uniform,0.015854
673,raja_history_free,0.015793
673,vitali_ogd_per_quantile,0.01483
673,mechanism,0.015722
674,uniform,0.015913
674,raja_history_free,0.015852
674,vitali_ogd_per_quantile,0.014884
674,mechanism,0.015779
675,uniform,0.015981
675,raja_history_free,0.015919
675,vitali_ogd_per_quantile,0.014908
675,mechanism,0.015845
676,uniform,0.015813
676,raja_history_free,0.01575
676,vitali_ogd_per_quantile,0.014774
676,mechanism,0.015675
677,uniform,0.015801
677,raja_history_free,0.015739
677,vitali_ogd_per_quantile,0.014761
677,mechanism,0.015664
678,uniform,0.015794
678,raja_history_free,0.01573
678,vitali_ogd_per_quantile,0.014675
678,mechanism,0.015654
679,uniform,0.015776
679,raja_history_free,0.015711
679,vitali_ogd_per_quantile,0.01464
679,mechanism,0.015634
680,uniform,0.015815
680,raja_history_free,0.015751
680,vitali_ogd_per_quantile,0.014728
680,mechanism,0.015674
681,uniform,0.015292
681,raja_history_free,0.015226
681,vitali_ogd_per_quantile,0.014197
681,mechanism,0.015151
682,uniform,0.015266
682,raja_history_free,0.015203
682,vitali_ogd_per_quantile,0.014209
682,mechanism,0.015125
683,uniform,0.015281
683,raja_history_free,0.015216
683,vitali_ogd_per_quantile,0.014206
683,mechanism,0.015139
684,uniform,0.015302
684,raja_history_free,0.015237
684,vitali_ogd_per_quantile,0.01423
684,mechanism,0.01516
685,uniform,0.015611
685,raja_history_free,0.015545
685,vitali_ogd_per_quantile,0.014512
685,mechanism,0.015469
686,uniform,0.015613
686,raja_history_free,0.015545
686,vitali_ogd_per_quantile,0.014521
686,mechanism,0.015469
687,uniform,0.015577
687,raja_history_free,0.015508
687,vitali_ogd_per_quantile,0.014457
687,mechanism,0.015433
688,uniform,0.015548
688,raja_history_free,0.015475
688,vitali_ogd_per_quantile,0.014347
688,mechanism,0.015402
689,uniform,0.015565
689,raja_history_free,0.01549
689,vitali_ogd_per_quantile,0.014321
689,mechanism,0.015418
690,uniform,0.015561
690,raja_history_free,0.015485
690,vitali_ogd_per_quantile,0.014287
690,mechanism,0.015412
691,uniform,0.015902
691,raja_history_free,0.015833
691,vitali_ogd_per_quantile,0.01477
691,mechanism,0.015763
692,uniform,0.01569
692,raja_history_free,0.015618
692,vitali_ogd_per_quantile,0.014556
692,mechanism,0.015548
693,uniform,0.015658
693,raja_history_free,0.015587
693,vitali_ogd_per_quantile,0.014534
693,mechanism,0.015516
694,uniform,0.015913
694,raja_history_free,0.015844
694,vitali_ogd_per_quantile,0.014786
694,mechanism,0.015769
695,uniform,0.016104
695,raja_history_free,0.016034
695,vitali_ogd_per_quantile,0.014892
695,mechanism,0.015967
696,uniform,0.015974
696,raja_history_free,0.015904
696,vitali_ogd_per_quantile,0.014833
696,mechanism,0.01584
697,uniform,0.016065
697,raja_history_free,0.015994
697,vitali_ogd_per_quantile,0.014888
697,mechanism,0.015931
698,uniform,0.016541
698,raja_history_free,0.01647
698,vitali_ogd_per_quantile,0.015294
698,mechanism,0.016408
699,uniform,0.016528
699,raja_history_free,0.016456
699,vitali_ogd_per_quantile,0.015357
699,mechanism,0.016389
700,uniform,0.016503
700,raja_history_free,0.016431
700,vitali_ogd_per_quantile,0.015307
700,mechanism,0.016365
701,uniform,0.016526
701,raja_history_free,0.016452
701,vitali_ogd_per_quantile,0.015274
701,mechanism,0.016389
702,uniform,0.016672
702,raja_history_free,0.016595
