t,method,crps
7063,vitali_ogd_per_quantile,0.038592
7063,mechanism,0.046801
7064,uniform,0.050806
7064,raja_history_free,0.049915
7064,vitali_ogd_per_quantile,0.03855
7064,mechanism,0.046782
7065,uniform,0.050719
7065,raja_history_free,0.04981
7065,vitali_ogd_per_quantile,0.038488
7065,mechanism,0.046552
7066,uniform,0.0508
7066,raja_history_free,0.049878
7066,vitali_ogd_per_quantile,0.038473
7066,mechanism,0.046541
7067,uniform,0.05123
7067,raja_history_free,0.050294
7067,vitali_ogd_per_quantile,0.038731
7067,mechanism,0.046878
7068,uniform,0.051293
7068,raja_history_free,0.05034
7068,vitali_ogd_per_quantile,0.038691
7068,mechanism,0.046858
7069,uniform,0.051446
7069,raja_history_free,0.050478
7069,vitali_ogd_per_quantile,0.038711
7069,mechanism,0.04694
7070,uniform,0.051705
7070,raja_history_free,0.05072
7070,vitali_ogd_per_quantile,0.038793
7070,mechanism,0.047118
7071,uniform,0.051871
7071,raja_history_free,0.050867
7071,vitali_ogd_per_quantile,0.038701
7071,mechanism,0.047188
7072,uniform,0.05183
7072,raja_history_free,0.05081
7072,vitali_ogd_per_quantile,0.03857
7072,mechanism,0.047061
7073,uniform,0.051879
7073,raja_history_free,0.050848
7073,vitali_ogd_per_quantile,0.038449
7073,mechanism,0.04705
7074,uniform,0.051832
7074,raja_history_free,0.050793
7074,vitali_ogd_per_quantile,0.038299
7074,mechanism,0.046963
7075,uniform,0.051632
7075,raja_history_free,0.050589
7075,vitali_ogd_per_quantile,0.038077
7075,mechanism,0.046741
7076,uniform,0.051491
7076,raja_history_free,0.050453
7076,vitali_ogd_per_quantile,0.038014
7076,mechanism,0.046595
7077,uniform,0.051566
7077,raja_history_free,0.050535
7077,vitali_ogd_per_quantile,0.038209
7077,mechanism,0.046691
7078,uniform,0.051589
7078,raja_history_free,0.050555
7078,vitali_ogd_per_quantile,0.03812
7078,mechanism,0.046704
7079,uniform,0.051528
7079,raja_history_free,0.050497
7079,vitali_ogd_per_quantile,0.038194
7079,mechanism,0.04666
7080,uniform,0.051197
7080,raja_history_free,0.050167
7080,vitali_ogd_per_quantile,0.037989
7080,mechanism,0.046343
7081,uniform,0.05164
7081,raja_history_free,0.050623
7081,vitali_ogd_per_quantile,0.038497
7081,mechanism,0.046796
7082,uniform,0.051636
7082,raja_history_free,0.050617
7082,vitali_ogd_per_quantile,0.038501
7082,mechanism,0.046796
7083,uniform,0.051743
7083,raja_history_free,0.050724
7083,vitali_ogd_per_quantile,0.038609
7083,mechanism,0.046903
7084,uniform,0.051587
7084,raja_history_free,0.050566
7084,vitali_ogd_per_quantile,0.038425
7084,mechanism,0.046744
7085,uniform,0.05161
7085,raja_history_free,0.05059
7085,vitali_ogd_per_quantile,0.038397
7085,mechanism,0.046768
7086,uniform,0.051671
7086,raja_history_free,0.050651
7086,vitali_ogd_per_quantile,0.038422
7086,mechanism,0.04683
7087,uniform,0.051751
7087,raja_history_free,0.050742
7087,vitali_ogd_per_quantile,0.038672
7087,mechanism,0.046921
7088,uniform,0.051765
7088,raja_history_free,0.050759
7088,vitali_ogd_per_quantile,0.038685
7088,mechanism,0.046943
7089,uniform,0.051784
7089,raja_history_free,0.050779
7089,vitali_ogd_per_quantile,0.038693
7089,mechanism,0.046967
7090,uniform,0.05182
7090,raja_history_free,0.050813
7090,vitali_ogd_per_quantile,0.038702
7090,mechanism,0.047001
7091,uniform,0.05185
7091,raja_history_free,0.050844
7091,vitali_ogd_per_quantile,0.038711
7091,mechanism,0.047032
7092,uniform,0.051883
7092,raja_history_free,0.050879
7092,vitali_ogd_per_quantile,0.038746
7092,mechanism,0.047066
7093,uniform,0.051849
7093,raja_history_free,0.050843
7093,vitali_ogd_per_quantile,0.038748
7093,mechanism,0.047031
7094,uniform,0.051793
7094,raja_history_free,0.050791
7094,vitali_ogd_per_quantile,0.038769
7094,mechanism,0.046981
7095,uniform,0.051427
7095,raja_history_free,0.050422
7095,vitali_ogd_per_quantile,0.038479
7095,mechanism,0.04662
7096,uniform,0.0513
7096,raja_history_free,0.050305
7096,vitali_ogd_per_quantile,0.03853
7096,mechanism,0.04652
7097,uniform,0.05133
7097,raja_history_free,0.050343
7097,vitali_ogd_per_quantile,0.038665
7097,mechanism,0.046581
7098,uniform,0.051356
7098,raja_history_free,0.050369
7098,vitali_ogd_per_quantile,0.038664
7098,mechanism,0.046617
7099,uniform,0.051685
7099,raja_history_free,0.050703
7099,vitali_ogd_per_quantile,0.039078
7099,mechanism,0.046951
7100,uniform,0.051808
7100,raja_history_free,0.050822
7100,vitali_ogd_per_quantile,0.039104
7100,mechanism,0.047082
7101,uniform,0.052043
7101,raja_history_free,0.051051
7101,vitali_ogd_per_quantile,0.039216
7101,mechanism,0.047307
7102,uniform,0.05172
7102,raja_history_free,0.050714
7102,vitali_ogd_per_quantile,0.038868
7102,mechanism,0.046961
7103,uniform,0.050581
7103,raja_history_free,0.049568
7103,vitali_ogd_per_quantile,0.037963
7103,mechanism,0.045832
7104,uniform,0.04988
7104,raja_history_free,0.048887
7104,vitali_ogd_per_quantile,0.037749
7104,mechanism,0.04531
7105,uniform,0.049848
7105,raja_history_free,0.048866
7105,vitali_ogd_per_quantile,0.0375
7105,mechanism,0.045229
7106,uniform,0.049839
7106,raja_history_free,0.048863
7106,vitali_ogd_per_quantile,0.037411
7106,mechanism,0.045222
7107,uniform,0.049819
7107,raja_history_free,0.048839
7107,vitali_ogd_per_quantile,0.037302
7107,mechanism,0.045184
7108,uniform,0.049437
7108,raja_history_free,0.048445
7108,vitali_ogd_per_quantile,0.036947
7108,mechanism,0.044782
7109,uniform,0.049396
7109,raja_history_free,0.048409
7109,vitali_ogd_per_quantile,0.036856
7109,mechanism,0.044747
7110,uniform,0.049455
7110,raja_history_free,0.048468
7110,vitali_ogd_per_quantile,0.03687
7110,mechanism,0.044801
7111,uniform,0.049312
7111,raja_history_free,0.048323
7111,vitali_ogd_per_quantile,0.036668
7111,mechanism,0.044654
7112,uniform,0.049071
7112,raja_history_free,0.048086
7112,vitali_ogd_per_quantile,0.036478
7112,mechanism,0.044415
7113,uniform,0.049002
7113,raja_history_free,0.04801
7113,vitali_ogd_per_quantile,0.036201
7113,mechanism,0.044332
7114,uniform,0.049019
7114,raja_history_free,0.04803
7114,vitali_ogd_per_quantile,0.03624
7114,mechanism,0.04435
7115,uniform,0.049008
7115,raja_history_free,0.04802
7115,vitali_ogd_per_quantile,0.0362
7115,mechanism,0.044339
7116,uniform,0.048949
7116,raja_history_free,0.047958
7116,vitali_ogd_per_quantile,0.036058
7116,mechanism,0.044275
7117,uniform,0.048893
7117,raja_history_free,0.047903
7117,vitali_ogd_per_quantile,0.035998
7117,mechanism,0.044217
7118,uniform,0.048931
7118,raja_history_free,0.04794
7118,vitali_ogd_per_quantile,0.035964
7118,mechanism,0.04424
7119,uniform,0.048842
7119,raja_history_free,0.047851
7119,vitali_ogd_per_quantile,0.03585
7119,mechanism,0.044143
7120,uniform,0.048795
7120,raja_history_free,0.047801
7120,vitali_ogd_per_quantile,0.035666
7120,mechanism,0.044087
7121,uniform,0.048485
7121,raja_history_free,0.047491
7121,vitali_ogd_per_quantile,0.035338
7121,mechanism,0.043771
7122,uniform,0.048324
7122,raja_history_free,0.047338
7122,vitali_ogd_per_quantile,0.035239
7122,mechanism,0.043614
7123,uniform,0.0478
7123,raja_history_free,0.046823
7123,vitali_ogd_per_quantile,0.034894
7123,mechanism,0.043123
7124,uniform,0.047173
7124,raja_history_free,0.046215
7124,vitali_ogd_per_quantile,0.034524
7124,mechanism,0.04258
7125,uniform,0.047089
7125,raja_history_free,0.046143
7125,vitali_ogd_per_quantile,0.034415
7125,mechanism,0.042549
7126,uniform,0.046807
7126,raja_history_free,0.045839
7126,vitali_ogd_per_quantile,0.033952
7126,mechanism,0.042164
7127,uniform,0.046403
7127,raja_history_free,0.045432
7127,vitali_ogd_per_quantile,0.03364
7127,mechanism,0.041766
7128,uniform,0.045039
7128,raja_history_free,0.044081
7128,vitali_ogd_per_quantile,0.032575
7128,mechanism,0.04042
7129,uniform,0.044842
7129,raja_history_free,0.043915
7129,vitali_ogd_per_quantile,0.03248
7129,mechanism,0.04029
7130,uniform,0.044403
7130,raja_history_free,0.043498
7130,vitali_ogd_per_quantile,0.032243
7130,mechanism,0.039959
7131,uniform,0.044103
7131,raja_history_free,0.043218
7131,vitali_ogd_per_quantile,0.032133
7131,mechanism,0.03977
7132,uniform,0.044088
7132,raja_history_free,0.043196
7132,vitali_ogd_per_quantile,0.031938
7132,mechanism,0.039701
7133,uniform,0.042163
7133,raja_history_free,0.041262
7133,vitali_ogd_per_quantile,0.030042
7133,mechanism,0.037761
7134,uniform,0.040891
7134,raja_history_free,0.040034
7134,vitali_ogd_per_quantile,0.029381
7134,mechanism,0.03653
7135,uniform,0.040492
7135,raja_history_free,0.039693
7135,vitali_ogd_per_quantile,0.029354
7135,mechanism,0.036342
7136,uniform,0.04037
7136,raja_history_free,0.039599
7136,vitali_ogd_per_quantile,0.029286
7136,mechanism,0.036339
7137,uniform,0.039896
7137,raja_history_free,0.03909
7137,vitali_ogd_per_quantile,0.028557
7137,mechanism,0.035675
7138,uniform,0.03978
7138,raja_history_free,0.038968
7138,vitali_ogd_per_quantile,0.028271
7138,mechanism,0.03554
7139,uniform,0.039598
7139,raja_history_free,0.038776
7139,vitali_ogd_per_quantile,0.027962
7139,mechanism,0.03536
7140,uniform,0.039456
7140,raja_history_free,0.038635
7140,vitali_ogd_per_quantile,0.027862
7140,mechanism,0.035213
7141,uniform,0.039017
7141,raja_history_free,0.038182
7141,vitali_ogd_per_quantile,0.027184
7141,mechanism,0.034749
7142,uniform,0.038665
7142,raja_history_free,0.037814
7142,vitali_ogd_per_quantile,0.026657
7142,mechanism,0.034434
7143,uniform,0.038793
7143,raja_history_free,0.037946
7143,vitali_ogd_per_quantile,0.026737
7143,mechanism,0.034533
7144,uniform,0.038752
7144,raja_history_free,0.037908
7144,vitali_ogd_per_quantile,0.02671
7144,mechanism,0.034485
7145,uniform,0.038145
7145,raja_history_free,0.037286
7145,vitali_ogd_per_quantile,0.025957
7145,mechanism,0.033866
7146,uniform,0.038265
7146,raja_history_free,0.03741
7146,vitali_ogd_per_quantile,0.026047
7146,mechanism,0.033959
7147,uniform,0.038172
7147,raja_history_free,0.037319
7147,vitali_ogd_per_quantile,0.025922
7147,mechanism,0.033848
7148,uniform,0.037943
7148,raja_history_free,0.037102
7148,vitali_ogd_per_quantile,0.025938
7148,mechanism,0.033654
7149,uniform,0.037773
7149,raja_history_free,0.036945
7149,vitali_ogd_per_quantile,0.025897
7149,mechanism,0.033527
7150,uniform,0.037584
7150,raja_history_free,0.036764
7150,vitali_ogd_per_quantile,0.025775
7150,mechanism,0.033378
7151,uniform,0.037652
7151,raja_history_free,0.03684
7151,vitali_ogd_per_quantile,0.025901
7151,mechanism,0.03348
7152,uniform,0.037665
7152,raja_history_free,0.036852
7152,vitali_ogd_per_quantile,0.025921
7152,mechanism,0.033502
7153,uniform,0.037703
7153,raja_history_free,0.036889
7153,vitali_ogd_per_quantile,0.025949
7153,mechanism,0.033539
7154,uniform,0.037731
7154,raja_history_free,0.036914
7154,vitali_ogd_per_quantile,0.025978
7154,mechanism,0.033562
7155,uniform,0.037886
7155,raja_history_free,0.037068
7155,vitali_ogd_per_quantile,0.026122
7155,mechanism,0.033712
7156,uniform,0.037989
7156,raja_history_free,0.037169
7156,vitali_ogd_per_quantile,0.026175
7156,mechanism,0.033805
7157,uniform,0.038025
7157,raja_history_free,0.037203
7157,vitali_ogd_per_quantile,0.026184
7157,mechanism,0.03383
7158,uniform,0.038049
7158,raja_history_free,0.037229
7158,vitali_ogd_per_quantile,0.026306
7158,mechanism,0.033858
7159,uniform,0.038251
7159,raja_history_free,0.037433
7159,vitali_ogd_per_quantile,0.026524
7159,mechanism,0.034065
7160,uniform,0.038317
7160,raja_history_free,0.037499
7160,vitali_ogd_per_quantile,0.026581
7160,mechanism,0.03413
7161,uniform,0.038439
7161,raja_history_free,0.037623
7161,vitali_ogd_per_quantile,0.026679
7161,mechanism,0.034247
7162,uniform,0.038482
7162,raja_history_free,0.037666
7162,vitali_ogd_per_quantile,0.026821
7162,mechanism,0.034295
7163,uniform,0.038504
7163,raja_history_free,0.037688
7163,vitali_ogd_per_quantile,0.026833
7163,mechanism,0.034317
7164,uniform,0.038532
7164,raja_history_free,0.037716
7164,vitali_ogd_per_quantile,0.02688
7164,mechanism,0.034345
7165,uniform,0.03856
7165,raja_history_free,0.037744
7165,vitali_ogd_per_quantile,0.026902
7165,mechanism,0.034372
7166,uniform,0.03859
7166,raja_history_free,0.037773
7166,vitali_ogd_per_quantile,0.026937
7166,mechanism,0.034401
7167,uniform,0.038656
7167,raja_history_free,0.03784
7167,vitali_ogd_per_quantile,0.027005
7167,mechanism,0.034467
7168,uniform,0.038715
7168,raja_history_free,0.037897
7168,vitali_ogd_per_quantile,0.027027
7168,mechanism,0.034524
7169,uniform,0.038746
7169,raja_history_free,0.037928
7169,vitali_ogd_per_quantile,0.027096
7169,mechanism,0.034554
7170,uniform,0.038854
7170,raja_history_free,0.038037
7170,vitali_ogd_per_quantile,0.027228
7170,mechanism,0.034663
7171,uniform,0.038936
7171,raja_history_free,0.038118
7171,vitali_ogd_per_quantile,0.02729
7171,mechanism,0.034745
7172,uniform,0.038981
7172,raja_history_free,0.038164
7172,vitali_ogd_per_quantile,0.027388
7172,mechanism,0.034792
7173,uniform,0.039179
7173,raja_history_free,0.038363
7173,vitali_ogd_per_quantile,0.027606
7173,mechanism,0.03499
7174,uniform,0.039416
7174,raja_history_free,0.038599
7174,vitali_ogd_per_quantile,0.027781
7174,mechanism,0.035228
7175,uniform,0.039534
7175,raja_history_free,0.038712
7175,vitali_ogd_per_quantile,0.027809
7175,mechanism,0.035332
7176,uniform,0.039531
7176,raja_history_free,0.038705
7176,vitali_ogd_per_quantile,0.027725
7176,mechanism,0.035312
7177,uniform,0.039495
7177,raja_history_free,0.038668
7177,vitali_ogd_per_quantile,0.027678
7177,mechanism,0.035265
7178,uniform,0.039407
7178,raja_history_free,0.03858
7178,vitali_ogd_per_quantile,0.027612
7178,mechanism,0.035174
7179,uniform,0.039194
7179,raja_history_free,0.038368
7179,vitali_ogd_per_quantile,0.02746
7179,mechanism,0.034965
7180,uniform,0.039146
7180,raja_history_free,0.038321
7180,vitali_ogd_per_quantile,0.02737
7180,mechanism,0.03492
7181,uniform,0.039066
7181,raja_history_free,0.03824
7181,vitali_ogd_per_quantile,0.02725
7181,mechanism,0.034835
7182,uniform,0.038766
7182,raja_history_free,0.037938
7182,vitali_ogd_per_quantile,0.026862
7182,mechanism,0.034533
7183,uniform,0.0387
7183,raja_history_free,0.037873
7183,vitali_ogd_per_quantile,0.026763
7183,mechanism,0.034464
7184,uniform,0.038586
7184,raja_history_free,0.03776
7184,vitali_ogd_per_quantile,0.026672
7184,mechanism,0.034353
7185,uniform,0.038531
7185,raja_history_free,0.037707
7185,vitali_ogd_per_quantile,0.026607
7185,mechanism,0.034301
7186,uniform,0.03825
7186,raja_history_free,0.037428
7186,vitali_ogd_per_quantile,0.026334
7186,mechanism,0.034023
7187,uniform,0.038124
7187,raja_history_free,0.037306
7187,vitali_ogd_per_quantile,0.02627
7187,mechanism,0.033904
7188,uniform,0.037941
7188,raja_history_free,0.037128
7188,vitali_ogd_per_quantile,0.026179
7188,mechanism,0.033735
7189,uniform,0.037457
7189,raja_history_free,0.036649
7189,vitali_ogd_per_quantile,0.025814
7189,mechanism,0.033273
7190,uniform,0.037387
7190,raja_history_free,0.036579
7190,vitali_ogd_per_quantile,0.025586
7190,mechanism,0.033186
7191,uniform,0.037302
7191,raja_history_free,0.036495
7191,vitali_ogd_per_quantile,0.025498
7191,mechanism,0.033107
7192,uniform,0.037266
7192,raja_history_free,0.036459
7192,vitali_ogd_per_quantile,0.025472
7192,mechanism,0.033072
7193,uniform,0.037211
7193,raja_history_free,0.036405
7193,vitali_ogd_per_quantile,0.025418
7193,mechanism,0.033019
7194,uniform,0.036907
7194,raja_history_free,0.036101
7194,vitali_ogd_per_quantile,0.025051
7194,mechanism,0.032714
7195,uniform,0.036392
7195,raja_history_free,0.035592
7195,vitali_ogd_per_quantile,0.0247
7195,mechanism,0.032207
7196,uniform,0.035703
7196,raja_history_free,0.034916
7196,vitali_ogd_per_quantile,0.024304
7196,mechanism,0.031594
7197,uniform,0.035551
7197,raja_history_free,0.034777
7197,vitali_ogd_per_quantile,0.024295
7197,mechanism,0.031541
7198,uniform,0.035398
7198,raja_history_free,0.034632
7198,vitali_ogd_per_quantile,0.024257
7198,mechanism,0.031452
7199,uniform,0.034769
7199,raja_history_free,0.033993
7199,vitali_ogd_per_quantile,0.023463
7199,mechanism,0.030744
7200,uniform,0.033226
7200,raja_history_free,0.032457
7200,vitali_ogd_per_quantile,0.02244
7200,mechanism,0.029208
7201,uniform,0.03249
7201,raja_history_free,0.031762
7201,vitali_ogd_per_quantile,0.022326
7201,mechanism,0.028596
7202,uniform,0.032523
7202,raja_history_free,0.031831
7202,vitali_ogd_per_quantile,0.022819
7202,mechanism,0.028834
7203,uniform,0.032237
7203,raja_history_free,0.031568
7203,vitali_ogd_per_quantile,0.022972
7203,mechanism,0.028701
7204,uniform,0.032091
7204,raja_history_free,0.031434
7204,vitali_ogd_per_quantile,0.022982
7204,mechanism,0.028648
7205,uniform,0.032009
7205,raja_history_free,0.03136
7205,vitali_ogd_per_quantile,0.023006
7205,mechanism,0.028611
7206,uniform,0.031998
7206,raja_history_free,0.031354
7206,vitali_ogd_per_quantile,0.02305
7206,mechanism,0.028634
7207,uniform,0.031944
7207,raja_history_free,0.031298
7207,vitali_ogd_per_quantile,0.022921
7207,mechanism,0.028565
7208,uniform,0.031915
7208,raja_history_free,0.03127
7208,vitali_ogd_per_quantile,0.022925
7208,mechanism,0.028538
7209,uniform,0.031805
7209,raja_history_free,0.03116
7209,vitali_ogd_per_quantile,0.022853
7209,mechanism,0.028434
7210,uniform,0.031668
7210,raja_history_free,0.031026
7210,vitali_ogd_per_quantile,0.02279
7210,mechanism,0.028311
7211,uniform,0.031172
7211,raja_history_free,0.030534
7211,vitali_ogd_per_quantile,0.022444
7211,mechanism,0.027835
7212,uniform,0.030471
7212,raja_history_free,0.029847
7212,vitali_ogd_per_quantile,0.022055
7212,mechanism,0.027203
7213,uniform,0.029145
7213,raja_history_free,0.028543
7213,vitali_ogd_per_quantile,0.021166
7213,mechanism,0.026066
7214,uniform,0.028163
7214,raja_history_free,0.027596
7214,vitali_ogd_per_quantile,0.020835
7214,mechanism,0.025435
7215,uniform,0.02747
7215,raja_history_free,0.026956
7215,vitali_ogd_per_quantile,0.020668
7215,mechanism,0.025176
7216,uniform,0.027364
7216,raja_history_free,0.026877
7216,vitali_ogd_per_quantile,0.02046
7216,mechanism,0.025034
7217,uniform,0.027028
7217,raja_history_free,0.026557
7217,vitali_ogd_per_quantile,0.020273
7217,mechanism,0.024801
7218,uniform,0.026965
7218,raja_history_free,0.026497
7218,vitali_ogd_per_quantile,0.020177
7218,mechanism,0.024754
7219,uniform,0.026819
7219,raja_history_free,0.02635
7219,vitali_ogd_per_quantile,0.020026
7219,mechanism,0.024628
7220,uniform,0.026212
7220,raja_history_free,0.025737
7220,vitali_ogd_per_quantile,0.019416
7220,mechanism,0.024101
7221,uniform,0.026333
7221,raja_history_free,0.025869
7221,vitali_ogd_per_quantile,0.019654
7221,mechanism,0.02426
7222,uniform,0.026731
7222,raja_history_free,0.026275
7222,vitali_ogd_per_quantile,0.019892
7222,mechanism,0.024668
7223,uniform,0.026957
7223,raja_history_free,0.026506
7223,vitali_ogd_per_quantile,0.019955
7223,mechanism,0.024864
7224,uniform,0.027305
7224,raja_history_free,0.026851
7224,vitali_ogd_per_quantile,0.020072
7224,mechanism,0.025129
7225,uniform,0.027293
7225,raja_history_free,0.026838
7225,vitali_ogd_per_quantile,0.019797
7225,mechanism,0.024995
7226,uniform,0.027437
7226,raja_history_free,0.026986
7226,vitali_ogd_per_quantile,0.019828
7226,mechanism,0.024983
7227,uniform,0.027915
7227,raja_history_free,0.027441
